t_s,dev,v1,v2,v3
10.8017,disk0w,2189377187840,19755084,1284959249989
10.8017,disk4,2971993470976,6019931,43789133355336
10.8017,disk4w,2195456,171,27582691
10.8017,disk8,3879210002432,3906310,48289923034575
10.8017,disk8w,323436544,42049,1715672662
10.8017,disk6,5510097348608,9034941,93208454524882
10.8017,disk6w,380928,53,8067940
10.8017,ram,39056277504,18636455936,282799
10.8017,cpu,15756514,22503683,541110042
10.8017,gpu,16,8,0
11.0009,disk0,928421722046464,2091157855,12847224119252361
11.0009,disk0w,2189377187840,19755084,1284959249989
11.0009,disk4,2972865067008,6021717,43815001626982
11.0009,disk4w,2195456,171,27582691
11.0009,disk8,3880200759296,3907272,48304210260261
11.0009,disk8w,323436544,42049,1715672662
11.0009,disk6,5511227435008,9036207,93229403321548
11.0009,disk6w,380928,53,8067940
11.0009,ram,39056277504,18636455936,282799
11.0009,cpu,15756514,22503683,541110042
11.0009,gpu,0,0,0
11.2038,disk0,928423096320000,2091159658,12847244612472910
11.2038,disk0w,2189377200128,19755087,1284959325946
11.2038,disk4,2973486290944,6022987,43832785046631
11.2038,disk4w,2195456,171,27582691
11.2038,disk8,3880986748928,3908038,48316909854214
11.2038,disk8w,323436544,42049,1715672662
11.2038,disk6,5512047069184,9037209,93244282526630
11.2038,disk6w,380928,53,8067940
11.2038,ram,39056277504,18636455936,282799
11.2038,cpu,15756514,22503683,541110042
11.2038,gpu,0,0,0
11.4051,disk0,928424848785408,2091161808,12847270585477071
11.4051,disk0w,2189377232896,19755089,1284961479862
11.4051,disk4,2974319147008,6024698,43858346970611
11.4051,disk4w,2195456,171,27582691
11.4051,disk8,3881931433984,3908955,48332075599362
